hour,kwh,g11PricePlnKwh,g12PricePlnKwh,rdnPricePlnKwh,g11CostPln,g12CostPln,rdnCostPln,rdnPriceMissing
2026-08-07T07:00:00,0.3529,1.1,1.25,1.2895,0.3882,0.4411,0.455,False
2026-08-07T08:00:00,0.5138,1.1,1.25,1.2398,0.5652,0.6423,0.6371,False
2026-08-07T09:00:00,0.4573,1.1,1.25,1.1798,0.5031,0.5717,0.5395,False
2026-08-07T10:00:00,1.7132,1.1,1.25,1.0417,1.8845,2.1415,1.7846,False
2026-08-07T11:00:00,1.9309,1.1,1.25,0.9008,2.124,2.4137,1.7394,False
2026-08-07T12:00:00,0.8934,1.1,1.25,0.7442,0.9827,1.1167,0.6649,False
2026-08-07T13:00:00,0.4522,1.1,0.62,0.6721,0.4974,0.2804,0.3039,False
2026-08-07T14:00:00,0.3084,1.1,0.62,0.6837,0.3392,0.1912,0.2108,False
2026-08-07T15:00:00,0.5438,1.1,1.25,0.8548,0.5982,0.6798,0.4649,False
2026-08-07T16:00:00,0.4314,1.1,1.25,1.0315,0.4745,0.5393,0.445,False
2026-08-07T17:00:00,0.2913,1.1,1.25,1.1364,0.3204,0.3641,0.331,False
2026-08-07T18:00:00,0.6486,1.1,1.25,1.3838,0.7135,0.8107,0.8975,False
2026-08-07T19:00:00,0.5092,1.1,1.25,1.7425,0.5601,0.6365,0.8873,False
2026-08-07T20:00:00,0.6276,1.1,1.25,1.9925,0.6903,0.7844,1.2504,False
2026-08-07T21:00:00,0.5044,1.1,1.25,1.7734,0.5548,0.6305,0.8944,False
2026-08-07T22:00:00,0.2631,1.1,0.62,1.5349,0.2894,0.1631,0.4039,False
2026-08-07T23:00:00,0.3858,1.1,0.62,1.433,0.4244,0.2392,0.5529,False
2026-08-08T00:00:00,0.0443,1.1,0.62,1.3847,0.0488,0.0275,0.0614,False
2026-08-08T01:00:00,0.1974,1.1,0.62,1.3466,0.2172,0.1224,0.2659,False
2026-08-08T02:00:00,0.2806,1.1,0.62,1.3195,0.3087,0.174,0.3703,False
2026-08-08T03:00:00,0.1938,1.1,0.62,1.3194,0.2131,0.1201,0.2557,False
2026-08-08T04:00:00,0.2228,1.1,0.62,1.3111,0.245,0.1381,0.292,False
2026-08-08T05:00:00,0.052,1.1,0.62,1.3124,0.0572,0.0323,0.0683,False
2026-08-08T06:00:00,0.4056,1.1,1.25,1.3053,0.4462,0.5071,0.5295,False
2026-08-08T07:00:00,0.3959,1.1,1.25,1.2515,0.4355,0.4949,0.4955,False
2026-08-08T08:00:00,0.4591,1.1,1.25,1.1463,0.505,0.5739,0.5263,False
2026-08-08T09:00:00,0.525,1.1,1.25,0.915,0.5775,0.6562,0.4804,False
2026-08-08T10:00:00,1.6814,1.1,1.25,0.5842,1.8495,2.1017,0.9823,False
2026-08-08T11:00:00,1.8257,1.1,1.25,0.5576,2.0083,2.2821,1.0179,False
2026-08-08T12:00:00,0.8975,1.1,1.25,0.557,0.9873,1.1219,0.4999,False
2026-08-08T13:00:00,0.4434,1.1,0.62,0.5579,0.4877,0.2749,0.2473,False
2026-08-08T14:00:00,0.309,1.1,0.62,0.5674,0.3399,0.1916,0.1754,False
2026-08-08T15:00:00,0.594,1.1,1.25,0.6683,0.6533,0.7424,0.397,False
2026-08-08T16:00:00,0.2528,1.1,1.25,0.9542,0.2781,0.316,0.2412,False
2026-08-08T17:00:00,0.6746,1.1,1.25,1.1718,0.7421,0.8433,0.7906,False
2026-08-08T18:00:00,0.4508,1.1,1.25,1.3228,0.4959,0.5635,0.5964,False
2026-08-08T19:00:00,0.4894,1.1,1.25,1.4895,0.5384,0.6118,0.729,False
2026-08-08T20:00:00,0.6299,1.1,1.25,1.5667,0.6929,0.7874,0.9869,False
2026-08-08T21:00:00,0.4801,1.1,1.25,1.5254,0.5281,0.6001,0.7323,False
2026-08-08T22:00:00,0.4612,1.1,0.62,1.439,0.5073,0.2859,0.6637,False
2026-08-08T23:00:00,0.0487,1.1,0.62,1.3676,0.0536,0.0302,0.0666,False
2026-08-09T00:00:00,0.3949,1.1,0.62,1.321,0.4343,0.2448,0.5216,False
2026-08-09T01:00:00,0.055,1.1,0.62,1.2999,0.0605,0.0341,0.0714,False
2026-08-09T02:00:00,0.2157,1.1,0.62,1.2738,0.2373,0.1337,0.2748,False
2026-08-09T03:00:00,0.2567,1.1,0.62,1.2556,0.2823,0.1591,0.3223,False
2026-08-09T04:00:00,0.2092,1.1,0.62,1.2493,0.2301,0.1297,0.2613,False
2026-08-09T05:00:00,0.2314,1.1,0.62,1.2404,0.2545,0.1435,0.287,False
2026-08-09T06:00:00,0.2804,1.1,1.25,1.2215,0.3084,0.3505,0.3425,False
2026-08-09T07:00:00,0.3712,1.1,1.25,1.1386,0.4083,0.464,0.4226,False
2026-08-09T08:00:00,0.5055,1.1,1.25,0.9214,0.556,0.6319,0.4658,False
2026-08-09T09:00:00,0.4568,1.1,1.25,0.5536,0.5025,0.571,0.2529,False
2026-08-09T10:00:00,1.6912,1.1,1.25,0.5344,1.8603,2.114,0.9038,False
2026-08-09T11:00:00,2.0496,1.1,1.25,0.5285,2.2546,2.562,1.0833,False
2026-08-09T12:00:00,0.6624,1.1,1.25,0.5047,0.7286,0.828,0.3343,False
2026-08-09T13:00:00,0.449,1.1,0.62,0.504,0.4939,0.2784,0.2263,False
2026-08-09T14:00:00,0.299,1.1,0.62,0.5156,0.3289,0.1854,0.1541,False
2026-08-09T15:00:00,0.5682,1.1,1.25,0.5331,0.625,0.7103,0.3029,False
2026-08-09T16:00:00,0.4328,1.1,1.25,0.553,0.4761,0.541,0.2394,False
2026-08-09T17:00:00,0.2959,1.1,1.25,1.0091,0.3255,0.3698,0.2986,False
2026-08-09T18:00:00,0.7912,1.1,1.25,1.338,0.8703,0.989,1.0586,False
2026-08-09T19:00:00,0.314,1.1,1.25,1.4426,0.3454,0.3925,0.453,False
2026-08-09T20:00:00,0.6293,1.1,1.25,1.4719,0.6922,0.7866,0.9262,False
2026-08-09T21:00:00,0.5332,1.1,1.25,1.405,0.5865,0.6665,0.7492,False
2026-08-09T22:00:00,0.4392,1.1,0.62,1.3914,0.4831,0.2723,0.6111,False
2026-08-09T23:00:00,0.2265,1.1,0.62,1.3152,0.2491,0.1404,0.2978,False
2026-08-10T00:00:00,0.0545,1.1,0.62,1.266,0.0599,0.0338,0.0689,False
2026-08-10T01:00:00,0.1994,1.1,0.62,1.2025,0.2194,0.1237,0.2398,False
2026-08-10T02:00:00,0.2236,1.1,0.62,1.1803,0.2459,0.1386,0.2639,False
2026-08-10T03:00:00,0.2058,1.1,0.62,1.1779,0.2263,0.1276,0.2424,False
