hour,kwh,g11PricePlnKwh,g12PricePlnKwh,rdnPricePlnKwh,g11CostPln,g12CostPln,rdnCostPln,rdnPriceMissing
2026-08-16T10:00:00,0.7543,1.1,1.25,0.9526,0.8298,0.9429,0.7185,False
2026-08-16T11:00:00,0.7192,1.1,1.25,0.7779,0.7911,0.8989,0.5594,False
2026-08-16T12:00:00,1.515,1.1,1.25,0.7036,1.6665,1.8938,1.066,False
2026-08-16T13:00:00,1.3316,1.1,0.62,0.6475,1.4648,0.8256,0.8623,False
2026-08-16T14:00:00,1.3838,1.1,0.62,0.6999,1.5222,0.8579,0.9685,False
2026-08-16T15:00:00,1.9476,1.1,1.25,0.8357,2.1423,2.4345,1.6276,False
2026-08-16T16:00:00,1.2764,1.1,1.25,1.1046,1.404,1.5955,1.4098,False
2026-08-16T17:00:00,3.0586,1.1,1.25,1.282,3.3645,3.8232,3.921,False
2026-08-16T18:00:00,4.1981,1.1,1.25,1.4268,4.618,5.2477,5.9898,False
2026-08-16T19:00:00,3.6022,1.1,1.25,1.525,3.9624,4.5028,5.4933,False
2026-08-16T20:00:00,2.8478,1.1,1.25,1.5729,3.1326,3.5597,4.4794,False
2026-08-16T21:00:00,2.3643,1.1,1.25,1.5936,2.6007,2.9553,3.7676,False
2026-08-16T22:00:00,2.1842,1.1,0.62,1.5574,2.4026,1.3542,3.4017,False
2026-08-16T23:00:00,0.8478,1.1,0.62,1.4982,0.9325,0.5256,1.2701,False
2026-08-17T00:00:00,0.8348,1.1,0.62,1.4895,0.9182,0.5175,1.2434,False
2026-08-17T01:00:00,1.885,1.1,0.62,1.4404,2.0735,1.1687,2.7152,False
2026-08-17T02:00:00,0.7427,1.1,0.62,1.3808,0.817,0.4605,1.0255,False
2026-08-17T03:00:00,1.2674,1.1,0.62,1.3667,1.3942,0.7858,1.7322,False
2026-08-17T04:00:00,0.8566,1.1,0.62,1.3686,0.9423,0.5311,1.1723,False
2026-08-17T05:00:00,1.121,1.1,0.62,1.4256,1.2331,0.695,1.598,False
2026-08-17T06:00:00,1.3869,1.1,1.25,1.5392,1.5255,1.7336,2.1347,False
2026-08-17T07:00:00,1.1099,1.1,1.25,1.5682,1.2209,1.3873,1.7405,False
2026-08-17T08:00:00,1.0075,1.1,1.25,1.4808,1.1082,1.2594,1.4919,False
2026-08-17T09:00:00,0.721,1.1,1.25,1.2677,0.7931,0.9013,0.9141,False
2026-08-17T10:00:00,0.4985,1.1,1.25,1.1982,0.5483,0.6231,0.5973,False
2026-08-17T11:00:00,1.0497,1.1,1.25,1.1795,1.1547,1.3121,1.2381,False
2026-08-17T12:00:00,1.5381,1.1,1.25,1.1986,1.6919,1.9226,1.8436,False
2026-08-17T13:00:00,1.1849,1.1,0.62,1.228,1.3034,0.7347,1.4551,False
2026-08-17T14:00:00,1.7378,1.1,0.62,1.2458,1.9116,1.0774,2.1649,False
2026-08-17T15:00:00,1.3071,1.1,1.25,1.3385,1.4378,1.6339,1.7495,False
2026-08-17T16:00:00,2.0439,1.1,1.25,1.4321,2.2483,2.5549,2.9272,False
2026-08-17T17:00:00,2.4871,1.1,1.25,1.664,2.7358,3.1088,4.1384,False
2026-08-17T18:00:00,3.7222,1.1,1.25,1.8182,4.0944,4.6527,6.7675,False
2026-08-17T19:00:00,4.361,1.1,1.25,2.0008,4.7971,5.4512,8.7255,False
2026-08-17T20:00:00,2.027,1.1,1.25,1.9349,2.2297,2.5337,3.922,False
2026-08-17T21:00:00,2.8222,1.1,1.25,1.707,3.1044,3.5277,4.8175,False
2026-08-17T22:00:00,1.6786,1.1,0.62,1.5505,1.8464,1.0407,2.6026,False
2026-08-17T23:00:00,1.4042,1.1,0.62,1.4661,1.5446,0.8706,2.0587,False
2026-08-18T00:00:00,1.0938,1.1,0.62,1.4099,1.2032,0.6782,1.5422,False
2026-08-18T01:00:00,0.7807,1.1,0.62,1.381,0.8587,0.484,1.0781,False
2026-08-18T02:00:00,1.6026,1.1,0.62,1.3364,1.7629,0.9936,2.1417,False
2026-08-18T03:00:00,0.8695,1.1,0.62,1.3207,0.9565,0.5391,1.1483,False
