hour,kwh,g11PricePlnKwh,g12PricePlnKwh,rdnPricePlnKwh,g11CostPln,g12CostPln,rdnCostPln,rdnPriceMissing
2026-08-14T03:00:00,0.05,1.1,0.62,1.3022,0.055,0.031,0.0651,False
2026-08-14T04:00:00,0.3943,1.1,0.62,1.3035,0.4338,0.2445,0.514,False
2026-08-14T05:00:00,0.2362,1.1,0.62,1.3589,0.2598,0.1464,0.3209,False
2026-08-14T06:00:00,0.2715,1.1,1.25,1.44,0.2986,0.3394,0.3909,False
2026-08-14T07:00:00,0.3433,1.1,1.25,1.4301,0.3776,0.4291,0.4909,False
2026-08-14T08:00:00,0.2294,1.1,1.25,1.3373,0.2523,0.2867,0.3067,False
2026-08-14T09:00:00,0.3593,1.1,1.25,1.1976,0.3953,0.4492,0.4303,False
2026-08-14T10:00:00,0.0712,1.1,1.25,1.0229,0.0783,0.089,0.0728,False
2026-08-14T11:00:00,0.2186,1.1,1.25,0.8064,0.2405,0.2733,0.1763,False
2026-08-14T12:00:00,0.4072,1.1,1.25,0.6185,0.448,0.509,0.2519,False
2026-08-14T13:00:00,0.2067,1.1,0.62,0.6046,0.2274,0.1282,0.125,False
2026-08-14T14:00:00,0.2515,1.1,0.62,0.6591,0.2766,0.1559,0.1658,False
2026-08-14T15:00:00,0.2351,1.1,1.25,0.8485,0.2586,0.2938,0.1994,False
2026-08-14T16:00:00,0.2106,1.1,1.25,1.1203,0.2317,0.2633,0.236,False
2026-08-14T17:00:00,0.228,1.1,1.25,1.3078,0.2508,0.285,0.2982,False
2026-08-14T18:00:00,0.3268,1.1,1.25,1.517,0.3595,0.4085,0.4957,False
2026-08-14T19:00:00,1.7447,1.1,1.25,2.0278,1.9192,2.1809,3.538,False
2026-08-14T20:00:00,2.1501,1.1,1.25,2.0919,2.3651,2.6876,4.4978,False
2026-08-14T21:00:00,0.409,1.1,1.25,1.7197,0.4499,0.5113,0.7034,False
2026-08-14T22:00:00,0.7276,1.1,0.62,1.4961,0.8003,0.4511,1.0885,False
2026-08-14T23:00:00,0.2987,1.1,0.62,1.4201,0.3285,0.1852,0.4241,False
2026-08-15T00:00:00,0.1645,1.1,0.62,1.3858,0.181,0.102,0.228,False
2026-08-15T01:00:00,0.2851,1.1,0.62,1.3745,0.3136,0.1767,0.3918,False
